id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration 
3018719,HV1,2018-05-29 14:00:00,15.9,16.6,12.3,,,
3018720,GN3,2018-05-29 14:00:00,18.0,20.3,26.9,,,
3018721,GR9,2018-05-29 14:00:00,19.5,18.8,47.0,,,
3018722,LW2,2018-05-29 14:00:00,,,,,,
3018723,GN0,2018-05-29 14:00:00,,19.3,57.0,,,
3018724,KF1,2018-05-29 14:00:00,12.3,16.2,,,,
3018725,CD9,2018-05-29 14:00:00,,,78.9,,,
3018726,CT3,2018-05-29 14:00:00,,13.8,37.5,,,
3018727,CT2,2018-05-29 14:00:00,21.0,,,,,
3018728,BX9,2018-05-29 14:00:00,19.2,,,,,
3018729,BX1,2018-05-29 14:00:00,,23.7,26.0,,,
3018730,TH4,2018-05-29 14:00:00,,30.1,80.2,,,
3018731,ST5,2018-05-29 14:00:00,,29.0,40.8,,,
3018732,RB7,2018-05-29 14:00:00,,20.4,22.3,,,
3018733,TD5,2018-05-29 14:00:00,18.0,,,,,
3018735,CD1,2018-05-29 15:00:00,20.7,23.7,67.1,,,
3018736,BL0,2018-05-29 15:00:00,12.6,18.9,67.7,,,
3018737,GR4,2018-05-29 15:00:00,14.9,14.2,22.3,,,
3018738,MY7,2018-05-29 15:00:00,19.9,20.9,,,,
3018739,HV1,2018-05-29 15:00:00,11.4,12.6,7.2,,,
3018740,GN3,2018-05-29 15:00:00,16.2,16.8,16.9,,,
3018741,GR9,2018-05-29 15:00:00,14.6,20.8,40.9,,,
3018742,LW2,2018-05-29 15:00:00,,,,,,
3018743,GN0,2018-05-29 15:00:00,,19.6,51.3,,,
3018744,KF1,2018-05-29 15:00:00,11.9,16.1,,,,
3018745,CD9,2018-05-29 15:00:00,,,71.9,,,
3018746,CT3,2018-05-29 15:00:00,,14.2,30.1,,,
3018747,CT2,2018-05-29 15:00:00,36.0,,,,,
3018748,BX9,2018-05-29 15:00:00,13.9,,,,,
3018749,BX1,2018-05-29 15:00:00,,15.4,9.0,,,
3018750,TH4,2018-05-29 15:00:00,,30.4,71.2,,,
3018751,ST5,2018-05-29 15:00:00,,26.0,38.9,,,
3018752,RB7,2018-05-29 15:00:00,,23.0,14.8,,,
3018753,TD5,2018-05-29 15:00:00,14.7,,,,,
3018755,CD1,2018-05-29 16:00:00,20.6,23.9,59.9,,,
3018756,BL0,2018-05-29 16:00:00,13.9,20.8,47.8,,,
3018757,GR4,2018-05-29 16:00:00,13.2,13.3,14.9,,,
3018758,MY7,2018-05-29 16:00:00,18.9,21.9,,,,
3018759,HV1,2018-05-29 16:00:00,11.1,13.6,7.8,,,
3018760,GN3,2018-05-29 16:00:00,14.2,19.5,10.7,,,
3018761,GR9,2018-05-29 16:00:00,12.9,17.0,33.2,,,
3018762,LW2,2018-05-29 16:00:00,,,,,,
3018763,GN0,2018-05-29 16:00:00,,15.9,41.5,,,
3018764,KF1,2018-05-29 16:00:00,12.2,15.7,,,,
3018765,CD9,2018-05-29 16:00:00,,,68.6,,,
3018766,CT3,2018-05-29 16:00:00,,16.2,23.5,,,
3018767,CT2,2018-05-29 16:00:00,21.0,,,,,
3018768,BX9,2018-05-29 16:00:00,15.5,,,,,
3018769,BX1,2018-05-29 16:00:00,,18.6,5.0,,,
3018770,TH4,2018-05-29 16:00:00,,26.8,50.9,,,
3018771,ST5,2018-05-29 16:00:00,,24.0,36.6,,,
3018772,RB7,2018-05-29 16:00:00,,21.0,17.4,,,
3018773,TD5,2018-05-29 16:00:00,15.7,,,,,
3018775,CD1,2018-05-29 17:00:00,20.5,25.1,61.4,,,
3018776,BL0,2018-05-29 17:00:00,16.5,22.8,44.9,,,
3018777,GR4,2018-05-29 17:00:00,15.1,17.5,12.5,,,
3018778,MY7,2018-05-29 17:00:00,18.1,19.4,,,,
3018779,HV1,2018-05-29 17:00:00,16.8,18.7,7.9,,,
3018780,GN3,2018-05-29 17:00:00,18.6,19.5,9.5,,,
3018781,GR9,2018-05-29 17:00:00,16.5,20.6,26.0,,,
3018782,LW2,2018-05-29 17:00:00,,,,,,
3018783,GN0,2018-05-29 17:00:00,,22.5,44.2,,,
3018784,KF1,2018-05-29 17:00:00,12.9,16.9,,,,
3018785,CD9,2018-05-29 17:00:00,,,65.3,,,
3018786,CT3,2018-05-29 17:00:00,,15.8,25.8,,,
3018787,CT2,2018-05-29 17:00:00,34.0,,,,,
3018788,BX9,2018-05-29 17:00:00,19.9,,,,,
3018789,BX1,2018-05-29 17:00:00,,19.0,5.0,,,
3018790,TH4,2018-05-29 17:00:00,,29.8,33.2,,,
3018791,ST5,2018-05-29 17:00:00,,24.0,21.2,,,
3018792,RB7,2018-05-29 17:00:00,,24.0,17.0,,,
3018793,TD5,2018-05-29 17:00:00,19.5,,,,,
3018795,CD1,2018-05-29 18:00:00,20.0,23.9,43.0,,,
3018796,BL0,2018-05-29 18:00:00,16.2,23.1,36.9,,,
3018797,GR4,2018-05-29 18:00:00,15.7,18.7,11.9,,,
3018798,MY7,2018-05-29 18:00:00,18.2,25.0,,,,
3018799,HV1,2018-05-29 18:00:00,15.3,17.3,7.4,,,
3018800,GN3,2018-05-29 18:00:00,22.2,24.6,11.7,,,
3018801,GR9,2018-05-29 18:00:00,18.8,25.1,31.8,,,
3018802,LW2,2018-05-29 18:00:00,,,,,,
3018803,GN0,2018-05-29 18:00:00,,25.0,35.5,,,
3018804,KF1,2018-05-29 18:00:00,13.9,17.5,,,,
3018805,CD9,2018-05-29 18:00:00,,,59.3,,,
3018806,CT3,2018-05-29 18:00:00,,24.4,22.2,,,
3018807,CT2,2018-05-29 18:00:00,24.0,,,,,
3018808,BX9,2018-05-29 18:00:00,18.3,,,,,
3018809,BX1,2018-05-29 18:00:00,,17.5,4.9,,,
3018810,TH4,2018-05-29 18:00:00,,31.1,32.8,,,
3018811,ST5,2018-05-29 18:00:00,,27.0,17.0,,,
3018812,RB7,2018-05-29 18:00:00,,24.8,16.3,,,
3018813,TD5,2018-05-29 18:00:00,19.3,,,,,
3018815,CD1,2018-05-29 19:00:00,21.9,25.0,37.9,,,
3018816,BL0,2018-05-29 19:00:00,17.7,24.5,32.9,,,
3018817,GR4,2018-05-29 19:00:00,19.6,14.1,9.8,,,
3018818,MY7,2018-05-29 19:00:00,20.6,20.6,,,,
3018819,HV1,2018-05-29 19:00:00,14.9,17.3,6.6,,,
3018820,GN3,2018-05-29 19:00:00,21.3,24.5,13.5,,,
3018821,GR9,2018-05-29 19:00:00,18.9,23.3,25.6,,,
3018822,LW2,2018-05-29 19:00:00,,,,,,
3018823,GN0,2018-05-29 19:00:00,,22.1,26.2,,,
3018824,KF1,2018-05-29 19:00:00,14.7,18.8,,,,
3018825,CD9,2018-05-29 19:00:00,,,59.2,,,
3018826,CT3,2018-05-29 19:00:00,,33.2,22.2,,,
3018827,CT2,2018-05-29 19:00:00,26.0,,,,,
3018828,BX9,2018-05-29 19:00:00,18.2,,,,,
3018829,BX1,2018-05-29 19:00:00,,18.1,3.0,,,
3018830,TH4,2018-05-29 19:00:00,,30.2,33.1,,,
3018831,ST5,2018-05-29 19:00:00,,29.0,17.3,,,
3018832,RB7,2018-05-29 19:00:00,,26.8,12.7,,,
3018833,TD5,2018-05-29 19:00:00,17.4,,,,,
3018835,CD1,2018-05-29 20:00:00,22.3,24.8,32.5,,,
3018836,BL0,2018-05-29 20:00:00,18.5,23.4,27.3,,,
3018837,GR4,2018-05-29 20:00:00,17.6,19.0,8.7,,,
3018838,MY7,2018-05-29 20:00:00,20.3,21.3,,,,
3018839,HV1,2018-05-29 20:00:00,23.5,24.5,8.2,,,
3018840,GN3,2018-05-29 20:00:00,20.8,23.6,9.0,,,
3018841,GR9,2018-05-29 20:00:00,20.3,27.7,24.1,,,
3018842,LW2,2018-05-29 20:00:00,,,,,,
3018843,GN0,2018-05-29 20:00:00,,22.2,25.0,,,
3018844,KF1,2018-05-29 20:00:00,15.1,19.0,,,,
3018845,CD9,2018-05-29 20:00:00,,,45.3,,,
3018846,CT3,2018-05-29 20:00:00,,20.6,20.3,,,
3018847,CT2,2018-05-29 20:00:00,22.0,,,,,
3018848,BX9,2018-05-29 20:00:00,19.0,,,,,
3018849,BX1,2018-05-29 20:00:00,,18.8,2.7,,,
3018850,TH4,2018-05-29 20:00:00,,25.8,25.5,,,
3018851,ST5,2018-05-29 20:00:00,,27.0,14.2,,,
3018852,RB7,2018-05-29 20:00:00,,24.2,10.5,,,
3018853,TD5,2018-05-29 20:00:00,19.7,,,,,
3018855,CD1,2018-05-29 21:00:00,21.8,24.9,29.9,,,
3018856,BL0,2018-05-29 21:00:00,15.3,21.4,24.3,,,
3018857,GR4,2018-05-29 21:00:00,17.7,16.6,6.5,,,
3018858,MY7,2018-05-29 21:00:00,20.8,21.6,,,,
3018859,HV1,2018-05-29 21:00:00,24.0,26.1,6.9,,,
3018860,GN3,2018-05-29 21:00:00,17.2,19.2,5.0,,,
3018861,GR9,2018-05-29 21:00:00,16.6,24.6,19.1,,,
3018862,LW2,2018-05-29 21:00:00,,,,,,
3018863,GN0,2018-05-29 21:00:00,,19.9,16.9,,,
3018864,KF1,2018-05-29 21:00:00,14.9,19.2,,,,
3018865,CD9,2018-05-29 21:00:00,,,51.2,,,
3018866,CT3,2018-05-29 21:00:00,,20.6,17.2,,,
3018867,CT2,2018-05-29 21:00:00,24.0,,,,,
3018868,BX9,2018-05-29 21:00:00,19.0,,,,,
3018869,BX1,2018-05-29 21:00:00,,15.2,-0.6,,,
3018870,TH4,2018-05-29 21:00:00,,25.8,22.5,,,
3018871,ST5,2018-05-29 21:00:00,,26.0,11.5,,,
3018872,RB7,2018-05-29 21:00:00,,28.4,10.3,,,
3018873,TD5,2018-05-29 21:00:00,21.5,,,,,
3018875,CD1,2018-05-29 22:00:00,17.8,17.9,22.0,,,
3018876,BL0,2018-05-29 22:00:00,10.9,17.3,24.5,,,
3018877,GR4,2018-05-29 22:00:00,12.7,14.1,5.6,,,
3018878,MY7,2018-05-29 22:00:00,13.8,19.3,,,,
3018879,HV1,2018-05-29 22:00:00,18.7,21.8,5.7,,,
3018880,GN3,2018-05-29 22:00:00,18.2,19.0,4.5,,,
3018881,GR9,2018-05-29 22:00:00,18.4,21.0,17.2,,,
3018882,LW2,2018-05-29 22:00:00,,,,,,
3018883,GN0,2018-05-29 22:00:00,,16.1,18.6,,,
3018884,KF1,2018-05-29 22:00:00,13.4,17.2,,,,
3018885,CD9,2018-05-29 22:00:00,,,46.6,,,
3018886,CT3,2018-05-29 22:00:00,,18.0,13.0,,,
3018887,CT2,2018-05-29 22:00:00,21.0,,,,,
3018888,BX9,2018-05-29 22:00:00,16.2,,,,,
3018889,BX1,2018-05-29 22:00:00,,15.7,-2.7,,,
3018890,TH4,2018-05-29 22:00:00,,21.8,22.0,,,
3018891,ST5,2018-05-29 22:00:00,,24.0,10.1,,,
3018892,RB7,2018-05-29 22:00:00,,17.8,7.9,,,
3018893,TD5,2018-05-29 22:00:00,19.6,,,,,
3018895,CD1,2018-05-29 23:00:00,13.7,14.3,22.9,,,
3018896,BL0,2018-05-29 23:00:00,9.7,13.6,19.5,,,
3018897,GR4,2018-05-29 23:00:00,15.0,10.2,4.8,,,
3018898,MY7,2018-05-29 23:00:00,15.0,18.8,,,,
3018899,HV1,2018-05-29 23:00:00,21.8,23.7,2.8,,,
3018900,GN3,2018-05-29 23:00:00,17.2,20.9,3.9,,,
3018901,GR9,2018-05-29 23:00:00,13.2,15.9,17.5,,,
3018902,LW2,2018-05-29 23:00:00,,,,,,
3018903,GN0,2018-05-29 23:00:00,,16.0,15.4,,,
3018904,KF1,2018-05-29 23:00:00,11.4,14.5,,,,
3018905,CD9,2018-05-29 23:00:00,,,40.9,,,
3018906,CT3,2018-05-29 23:00:00,,15.2,18.1,,,
3018907,CT2,2018-05-29 23:00:00,18.0,,,,,
3018908,BX9,2018-05-29 23:00:00,16.7,,,,,
3018909,BX1,2018-05-29 23:00:00,,16.4,2.8,,,
3018910,TH4,2018-05-29 23:00:00,,20.7,18.6,,,
3018911,ST5,2018-05-29 23:00:00,,24.0,8.0,,,
3018912,RB7,2018-05-29 23:00:00,,14.0,6.4,,,
3018913,TD5,2018-05-29 23:00:00,18.0,,,,,
3018915,CD1,2018-05-30 00:00:00,15.0,14.5,21.1,,,
3018916,BL0,2018-05-30 00:00:00,9.4,14.2,20.5,,,
3018917,GR4,2018-05-30 00:00:00,7.1,,5.7,,,
3018918,MY7,2018-05-30 00:00:00,12.5,17.2,,,,
3018919,HV1,2018-05-30 00:00:00,0.6,1.7,2.7,,,
3018920,GN3,2018-05-30 00:00:00,13.3,15.7,6.7,,,
3018921,GR9,2018-05-30 00:00:00,11.5,16.2,11.8,,,
3018922,LW2,2018-05-30 00:00:00,12.5,21.7,19.6,,,
3018923,GN0,2018-05-30 00:00:00,,13.3,17.7,,,
3018924,KF1,2018-05-30 00:00:00,11.6,15.1,,,,
3018925,CD9,2018-05-30 00:00:00,,,30.3,,,
3018926,CT3,2018-05-30 00:00:00,27.0,15.6,12.3,,,
3018927,CT2,2018-05-30 00:00:00,15.0,,,,,
3018928,BX9,2018-05-30 00:00:00,10.1,,,,,
3018929,BX1,2018-05-30 00:00:00,,12.8,-1.6,,,
3018930,TH4,2018-05-30 00:00:00,3.6,18.7,25.1,,,
3018931,ST5,2018-05-30 00:00:00,,17.0,8.9,,,
3018932,RB7,2018-05-30 00:00:00,,15.6,4.8,,,
3018933,TD5,2018-05-30 00:00:00,17.8,,,,,
3018935,CD1,2018-05-30 01:00:00,11.2,9.5,14.3,,,
3018936,BL0,2018-05-30 01:00:00,4.5,9.3,15.1,,,
3018937,GR4,2018-05-30 01:00:00,7.6,,6.6,,,
3018938,MY7,2018-05-30 01:00:00,11.2,11.2,,,,
3018939,HV1,2018-05-30 01:00:00,-3.6,-0.1,2.3,,,
3018940,GN3,2018-05-30 01:00:00,10.9,14.4,4.5,,,
3018941,GR9,2018-05-30 01:00:00,9.6,12.5,15.1,,,
3018942,LW2,2018-05-30 01:00:00,13.3,21.0,16.8,,,
3018943,GN0,2018-05-30 01:00:00,,15.4,17.7,,,
3018944,KF1,2018-05-30 01:00:00,7.1,9.0,,,,
3018945,CD9,2018-05-30 01:00:00,,,24.6,,,
3018946,CT3,2018-05-30 01:00:00,12.0,12.2,14.0,,,
3018947,CT2,2018-05-30 01:00:00,19.0,,,,,
3018948,BX9,2018-05-30 01:00:00,9.1,,,,,
3018949,BX1,2018-05-30 01:00:00,,11.4,-1.7,,,
3018950,TH4,2018-05-30 01:00:00,3.3,17.3,16.6,,,
3018951,ST5,2018-05-30 01:00:00,,21.0,10.1,,,
3018952,RB7,2018-05-30 01:00:00,,15.6,4.6,,,
3018953,TD5,2018-05-30 01:00:00,13.5,,,,,
3018955,CD1,2018-05-30 02:00:00,13.5,9.2,16.2,,,
3018956,BL0,2018-05-30 02:00:00,5.2,10.2,11.7,,,
3018957,GR4,2018-05-30 02:00:00,11.9,,4.5,,,
3018958,MY7,2018-05-30 02:00:00,11.4,14.5,,,,
3018959,HV1,2018-05-30 02:00:00,10.6,13.4,1.9,,,
3018960,GN3,2018-05-30 02:00:00,12.0,17.3,2.8,,,
3018961,GR9,2018-05-30 02:00:00,9.5,12.9,11.2,,,
3018962,LW2,2018-05-30 02:00:00,12.8,17.1,20.1,,,
3018963,GN0,2018-05-30 02:00:00,,12.0,13.5,,,
3018964,KF1,2018-05-30 02:00:00,8.6,10.5,,,,
3018965,CD9,2018-05-30 02:00:00,,,24.5,,,
3018966,CT3,2018-05-30 02:00:00,5.0,14.4,12.1,,,
3018967,CT2,2018-05-30 02:00:00,13.0,,,,,
3018968,BX9,2018-05-30 02:00:00,12.7,,,,,
3018969,BX1,2018-05-30 02:00:00,,14.5,-2.8,,,
3018970,TH4,2018-05-30 02:00:00,4.0,18.6,21.7,,,
3018971,ST5,2018-05-30 02:00:00,,14.0,7.5,,,
3018972,RB7,2018-05-30 02:00:00,,7.6,3.7,,,
3018973,TD5,2018-05-30 02:00:00,10.2,,,,,
3018975,CD1,2018-05-30 03:00:00,10.5,9.6,21.9,,,
3018976,BL0,2018-05-30 03:00:00,6.0,9.9,15.5,,,
3018977,GR4,2018-05-30 03:00:00,10.2,,5.2,,,
3018978,MY7,2018-05-30 03:00:00,8.9,10.6,,,,
3018979,HV1,2018-05-30 03:00:00,8.1,9.2,3.6,,,
3018980,GN3,2018-05-30 03:00:00,12.6,13.4,11.2,,,
3018981,GR9,2018-05-30 03:00:00,11.8,14.9,13.2,,,
3018982,LW2,2018-05-30 03:00:00,10.6,10.0,26.0,,,
3018983,GN0,2018-05-30 03:00:00,,13.3,20.0,,,
3018984,KF1,2018-05-30 03:00:00,6.7,8.4,,,,
3018985,CD9,2018-05-30 03:00:00,,,35.9,,,
3018986,CT3,2018-05-30 03:00:00,5.0,8.6,14.7,,,
3018987,CT2,2018-05-30 03:00:00,19.0,,,,,
3018988,BX9,2018-05-30 03:00:00,14.8,,,,,
3018989,BX1,2018-05-30 03:00:00,,22.1,7.3,,,
3018990,TH4,2018-05-30 03:00:00,1.5,15.5,36.2,,,
3018991,ST5,2018-05-30 03:00:00,,16.0,7.7,,,
3018992,RB7,2018-05-30 03:00:00,,9.8,4.7,,,
3018993,TD5,2018-05-30 03:00:00,12.9,,,,,
3018995,CD1,2018-05-30 04:00:00,10.2,12.0,33.8,,,
3018996,BL0,2018-05-30 04:00:00,2.4,9.4,17.6,,,
3018997,GR4,2018-05-30 04:00:00,9.0,,8.3,,,
3018998,MY7,2018-05-30 04:00:00,9.8,10.0,,,,
3018999,HV1,2018-05-30 04:00:00,9.1,10.8,3.9,,,
3019000,GN3,2018-05-30 04:00:00,10.0,13.0,14.6,,,
3019001,GR9,2018-05-30 04:00:00,9.8,8.8,21.9,,,
3019002,LW2,2018-05-30 04:00:00,11.6,14.8,37.7,,,
3019003,GN0,2018-05-30 04:00:00,,10.5,45.2,,,
3019004,KF1,2018-05-30 04:00:00,4.8,5.9,,,,
3019005,CD9,2018-05-30 04:00:00,,,41.8,,,
3019006,CT3,2018-05-30 04:00:00,11.0,7.6,18.7,,,
3019007,CT2,2018-05-30 04:00:00,17.0,,,,,
3019008,BX9,2018-05-30 04:00:00,10.9,,,,,
3019009,BX1,2018-05-30 04:00:00,,11.3,9.1,,,
3019010,TH4,2018-05-30 04:00:00,4.0,14.6,41.5,,,
3019011,ST5,2018-05-30 04:00:00,,23.0,12.4,,,
3019012,RB7,2018-05-30 04:00:00,,11.8,12.7,,,
3019013,TD5,2018-05-30 04:00:00,13.0,,,,,
3019015,CD1,2018-05-30 05:00:00,12.6,15.0,57.2,,,
3019016,BL0,2018-05-30 05:00:00,7.1,11.2,28.7,,,
3019017,GR4,2018-05-30 05:00:00,8.8,,12.4,,,
3019018,MY7,2018-05-30 05:00:00,11.4,10.2,,,,
3019019,HV1,2018-05-30 05:00:00,4.1,6.2,5.4,,,
3019020,GN3,2018-05-30 05:00:00,11.9,15.0,17.4,,,
3019021,GR9,2018-05-30 05:00:00,11.4,12.9,39.4,,,
3019022,LW2,2018-05-30 05:00:00,11.0,18.0,49.8,,,
3019023,GN0,2018-05-30 05:00:00,,17.8,71.6,,,
3019024,KF1,2018-05-30 05:00:00,4.9,5.9,,,,
3019025,CD9,2018-05-30 05:00:00,,,69.7,,,
3019026,CT3,2018-05-30 05:00:00,8.0,11.2,23.1,,,
3019027,CT2,2018-05-30 05:00:00,14.0,,,,,
3019028,BX9,2018-05-30 05:00:00,9.9,,,,,
3019029,BX1,2018-05-30 05:00:00,,10.3,5.3,,,
3019030,TH4,2018-05-30 05:00:00,7.0,18.2,54.4,,,
3019031,ST5,2018-05-30 05:00:00,,17.0,17.7,,,
3019032,RB7,2018-05-30 05:00:00,,15.6,21.4,,,
3019033,TD5,2018-05-30 05:00:00,9.8,,,,,
3019035,CD1,2018-05-30 06:00:00,17.9,27.7,87.9,,,
3019036,BL0,2018-05-30 06:00:00,9.5,15.3,48.2,,,
3019037,GR4,2018-05-30 06:00:00,10.5,,12.9,,,
3019038,MY7,2018-05-30 06:00:00,11.6,16.6,,,,
3019039,HV1,2018-05-30 06:00:00,6.6,7.2,9.7,,,
3019040,GN3,2018-05-30 06:00:00,11.6,15.4,16.8,,,
3019041,GR9,2018-05-30 06:00:00,15.4,18.7,69.8,,,
3019042,LW2,2018-05-30 06:00:00,15.2,31.9,56.5,,,
3019043,GN0,2018-05-30 06:00:00,,20.1,77.9,,,
3019044,KF1,2018-05-30 06:00:00,7.1,9.0,,,,
3019045,CD9,2018-05-30 06:00:00,,,89.9,,,
3019046,CT3,2018-05-30 06:00:00,10.0,14.8,29.0,,,
3019047,CT2,2018-05-30 06:00:00,12.0,,,,,
3019048,BX9,2018-05-30 06:00:00,10.4,,,,,
3019049,BX1,2018-05-30 06:00:00,,13.3,15.7,,,
3019050,TH4,2018-05-30 06:00:00,10.1,22.0,55.0,,,
3019051,ST5,2018-05-30 06:00:00,,15.0,21.1,,,
3019052,RB7,2018-05-30 06:00:00,,15.8,27.5,,,
3019053,TD5,2018-05-30 06:00:00,11.0,,,,,
3019055,CD1,2018-05-30 07:00:00,18.6,23.2,67.7,,,
3019056,BL0,2018-05-30 07:00:00,6.6,14.4,42.3,,,
3019057,GR4,2018-05-30 07:00:00,12.2,,15.8,,,
3019058,MY7,2018-05-30 07:00:00,11.0,14.2,,,,
3019059,HV1,2018-05-30 07:00:00,12.4,15.5,13.2,,,
3019060,GN3,2018-05-30 07:00:00,13.3,16.0,18.0,,,
3019061,GR9,2018-05-30 07:00:00,13.2,23.2,62.1,,,
3019062,LW2,2018-05-30 07:00:00,17.0,33.2,58.1,,,
3019063,GN0,2018-05-30 07:00:00,,22.6,69.2,,,
3019064,KF1,2018-05-30 07:00:00,8.2,12.2,,,,
3019065,CD9,2018-05-30 07:00:00,,,120.7,,,
3019066,CT3,2018-05-30 07:00:00,11.0,27.2,43.8,,,
3019067,CT2,2018-05-30 07:00:00,17.0,,,,,
3019068,BX9,2018-05-30 07:00:00,11.7,,,,,
3019069,BX1,2018-05-30 07:00:00,,16.3,16.2,,,
3019070,TH4,2018-05-30 07:00:00,10.2,20.8,39.5,,,
3019071,ST5,2018-05-30 07:00:00,,19.0,29.4,,,
3019072,RB7,2018-05-30 07:00:00,,15.6,30.9,,,
3019073,TD5,2018-05-30 07:00:00,11.9,,,,,
3019111,CD1,2018-05-30 08:00:00,20.2,25.4,72.8,,,
3019112,BL0,2018-05-30 08:00:00,12.8,18.2,48.6,,,
3019113,GR4,2018-05-30 08:00:00,13.0,,19.8,,,
3019114,MY7,2018-05-30 08:00:00,14.2,17.7,,,,
3019115,HV1,2018-05-30 08:00:00,5.9,11.6,14.8,,,
3019116,GN3,2018-05-30 08:00:00,19.2,27.6,19.8,,,
3019117,GR9,2018-05-30 08:00:00,20.4,31.3,73.2,,,
3019118,LW2,2018-05-30 08:00:00,17.7,34.7,59.0,,,
3019119,GN0,2018-05-30 08:00:00,,25.8,50.0,,,
3019120,KF1,2018-05-30 08:00:00,11.4,17.7,,,,
3019121,CD9,2018-05-30 08:00:00,,,119.6,,,
3019122,CT3,2018-05-30 08:00:00,15.0,21.4,54.7,,,
3019123,CT2,2018-05-30 08:00:00,18.0,,,,,
3019124,BX9,2018-05-30 08:00:00,15.7,,,,,
3019125,BX1,2018-05-30 08:00:00,,17.9,19.2,,,
3019126,TH4,2018-05-30 08:00:00,11.4,24.6,44.1,,,
3019127,ST5,2018-05-30 08:00:00,,19.0,24.2,,,
3019128,RB7,2018-05-30 08:00:00,,14.8,27.0,,,
3019129,TD5,2018-05-30 08:00:00,17.0,,,,,
3019167,CD1,2018-05-30 09:00:00,20.8,29.6,65.9,,,
3019168,BL0,2018-05-30 09:00:00,12.8,21.1,41.1,,,
3019169,GR4,2018-05-30 09:00:00,14.8,,24.2,,,
3019170,MY7,2018-05-30 09:00:00,15.1,20.2,,,,
3019171,HV1,2018-05-30 09:00:00,14.6,17.8,18.8,,,
3019172,GN3,2018-05-30 09:00:00,,,,,,
3019173,GR9,2018-05-30 09:00:00,21.1,27.4,67.6,,,
3019174,LW2,2018-05-30 09:00:00,24.1,40.0,66.1,,,
3019175,GN0,2018-05-30 09:00:00,,25.7,47.7,,,
3019176,KF1,2018-05-30 09:00:00,12.2,17.9,,,,
3019177,CD9,2018-05-30 09:00:00,,,124.8,,,
3019178,CT3,2018-05-30 09:00:00,17.0,25.6,49.1,,,
3019179,CT2,2018-05-30 09:00:00,19.0,,,,,
3019180,BX9,2018-05-30 09:00:00,20.1,,,,,
3019181,BX1,2018-05-30 09:00:00,,27.6,27.9,,,
3019182,TH4,2018-05-30 09:00:00,,34.4,53.7,,,
3019183,ST5,2018-05-30 09:00:00,,22.0,26.3,,,
3019184,RB7,2018-05-30 09:00:00,,18.0,26.4,,,
3019185,TD5,2018-05-30 09:00:00,17.4,,,,,
3019223,CD1,2018-05-30 10:00:00,26.9,41.1,83.4,,,
3019224,BL0,2018-05-30 10:00:00,19.0,24.1,49.0,,,
3019225,GR4,2018-05-30 10:00:00,20.1,,28.4,,,
3019226,MY7,2018-05-30 10:00:00,20.3,23.2,,,,
3019227,HV1,2018-05-30 10:00:00,13.9,16.0,19.9,,,
3019228,GN3,2018-05-30 10:00:00,,3.3,,,,
3019229,GR9,2018-05-30 10:00:00,23.3,34.3,73.3,,,
3019230,LW2,2018-05-30 10:00:00,26.2,34.2,64.4,,,
3019231,GN0,2018-05-30 10:00:00,,26.8,54.9,,,
3019232,KF1,2018-05-30 10:00:00,14.7,23.5,,,,
3019233,CD9,2018-05-30 10:00:00,,,116.6,,,
3019234,CT3,2018-05-30 10:00:00,21.0,30.0,53.4,,,
3019235,CT2,2018-05-30 10:00:00,25.0,,,,,
3019236,BX9,2018-05-30 10:00:00,27.2,,,,,
3019237,BX1,2018-05-30 10:00:00,,30.7,34.7,,,
3019238,TH4,2018-05-30 10:00:00,,36.6,54.4,,,
3019239,ST5,2018-05-30 10:00:00,,23.0,27.1,,,
3019240,RB7,2018-05-30 10:00:00,,20.0,23.4,,,
3019241,TD5,2018-05-30 10:00:00,22.7,,,,,
3019279,CD1,2018-05-30 11:00:00,27.8,38.0,,,,
3019280,BL0,2018-05-30 11:00:00,19.6,32.2,50.5,,,
3019281,GR4,2018-05-30 11:00:00,29.8,,23.1,,,
3019282,MY7,2018-05-30 11:00:00,25.6,33.8,,,,
3019283,HV1,2018-05-30 11:00:00,22.2,29.6,36.7,,,
3019284,GN3,2018-05-30 11:00:00,28.4,38.2,41.5,,,
3019285,GR9,2018-05-30 11:00:00,25.2,32.0,68.3,,,
3019286,LW2,2018-05-30 11:00:00,26.4,40.5,66.9,,,
3019287,GN0,2018-05-30 11:00:00,,39.3,70.3,,,
3019288,KF1,2018-05-30 11:00:00,18.0,26.1,,,,
3019289,CD9,2018-05-30 11:00:00,,,113.9,,,
3019290,CT3,2018-05-30 11:00:00,21.0,33.2,51.6,,,
3019291,CT2,2018-05-30 11:00:00,31.0,,,,,
3019292,BX9,2018-05-30 11:00:00,,,,,,
3019293,BX1,2018-05-30 11:00:00,,22.3,21.0,,,
3019294,TH4,2018-05-30 11:00:00,,39.9,52.1,,,
3019295,ST5,2018-05-30 11:00:00,,32.0,30.2,,,
3019296,RB7,2018-05-30 11:00:00,,23.4,25.0,,,
3019297,TD5,2018-05-30 11:00:00,23.8,,,,,
3019335,CD1,2018-05-30 12:00:00,34.6,42.7,,,,
3019336,BL0,2018-05-30 12:00:00,23.8,32.7,48.6,,,
3019337,GR4,2018-05-30 12:00:00,20.0,,14.2,,,
3019338,MY7,2018-05-30 12:00:00,0.0,0.0,,,,
