id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration 
2997908,daxing_aq,2018-05-13 15:00:00,75.0,141.0,54.0,1.0,110.0,3.0
2997909,yizhuang_aq,2018-05-13 15:00:00,,,42.0,0.9,130.0,2.0
2997910,tongzhou_aq,2018-05-13 15:00:00,80.0,143.0,54.0,1.6,91.0,4.0
2997911,shunyi_aq,2018-05-13 15:00:00,89.0,98.0,33.0,1.2,124.0,6.0
2997912,pingchang_aq,2018-05-13 15:00:00,82.0,103.0,30.0,0.8,137.0,2.0
2997913,mentougou_aq,2018-05-13 15:00:00,90.0,133.0,79.0,0.9,97.0,5.0
2997914,pinggu_aq,2018-05-13 15:00:00,75.0,,26.0,0.9,165.0,6.0
2997915,huairou_aq,2018-05-13 15:00:00,87.0,114.0,24.0,1.0,130.0,2.0
2997916,miyun_aq,2018-05-13 15:00:00,81.0,83.0,22.0,1.0,180.0,3.0
2997917,yanqin_aq,2018-05-13 15:00:00,91.0,140.0,34.0,0.7,136.0,3.0
2997918,dingling_aq,2018-05-13 15:00:00,63.0,82.0,32.0,0.7,111.0,2.0
2997919,badaling_aq,2018-05-13 15:00:00,82.0,134.0,50.0,0.5,133.0,2.0
2997920,miyunshuiku_aq,2018-05-13 15:00:00,76.0,88.0,19.0,0.8,177.0,4.0
2997921,donggaocun_aq,2018-05-13 15:00:00,76.0,,26.0,0.8,145.0,13.0
2997922,yongledian_aq,2018-05-13 15:00:00,96.0,114.0,69.0,1.5,87.0,5.0
2997923,yufa_aq,2018-05-13 15:00:00,103.0,141.0,66.0,0.8,66.0,2.0
2997924,liulihe_aq,2018-05-13 15:00:00,94.0,155.0,36.0,0.7,79.0,5.0
2997925,qianmen_aq,2018-05-13 15:00:00,84.0,135.0,79.0,0.8,82.0,6.0
2997926,yongdingmennei_aq,2018-05-13 15:00:00,81.0,149.0,122.0,0.8,29.0,5.0
2997927,xizhimenbei_aq,2018-05-13 15:00:00,114.0,120.0,52.0,0.8,116.0,6.0
2997928,nansanhuan_aq,2018-05-13 15:00:00,72.0,132.0,104.0,0.9,56.0,3.0
2997929,dongsihuan_aq,2018-05-13 15:00:00,81.0,125.0,126.0,1.0,40.0,5.0
2997971,dongsi_aq,2018-05-13 16:00:00,90.0,121.0,62.0,0.9,98.0,3.0
2997972,tiantan_aq,2018-05-13 16:00:00,76.0,114.0,58.0,0.9,48.0,2.0
2997973,guanyuan_aq,2018-05-13 16:00:00,110.0,157.0,48.0,0.7,117.0,2.0
2997974,wanshouxigong_aq,2018-05-13 16:00:00,83.0,147.0,38.0,0.9,62.0,2.0
2997975,aotizhongxin_aq,2018-05-13 16:00:00,89.0,125.0,58.0,0.8,108.0,2.0
2997976,nongzhanguan_aq,2018-05-13 16:00:00,85.0,125.0,71.0,1.0,65.0,2.0
2997977,wanliu_aq,2018-05-13 16:00:00,93.0,140.0,52.0,1.0,115.0,3.0
2997978,beibuxinqu_aq,2018-05-13 16:00:00,82.0,165.0,56.0,1.0,79.0,2.0
2997979,zhiwuyuan_aq,2018-05-13 16:00:00,,,,,,
2997980,fengtaihuayuan_aq,2018-05-13 16:00:00,112.0,157.0,66.0,0.9,92.0,3.0
2997981,yungang_aq,2018-05-13 16:00:00,68.0,111.0,59.0,0.8,84.0,3.0
2997982,gucheng_aq,2018-05-13 16:00:00,91.0,133.0,74.0,0.8,75.0,3.0
2997983,fangshan_aq,2018-05-13 16:00:00,90.0,199.0,69.0,0.9,91.0,4.0
2997984,daxing_aq,2018-05-13 16:00:00,83.0,173.0,127.0,1.1,29.0,2.0
2997985,yizhuang_aq,2018-05-13 16:00:00,,,66.0,1.0,88.0,2.0
2997986,tongzhou_aq,2018-05-13 16:00:00,93.0,156.0,45.0,1.6,82.0,4.0
2997987,shunyi_aq,2018-05-13 16:00:00,88.0,92.0,30.0,1.2,113.0,6.0
2997988,pingchang_aq,2018-05-13 16:00:00,97.0,110.0,30.0,0.9,117.0,2.0
2997989,mentougou_aq,2018-05-13 16:00:00,95.0,135.0,88.0,0.9,53.0,2.0
2997990,pinggu_aq,2018-05-13 16:00:00,71.0,,20.0,0.8,168.0,6.0
2997991,huairou_aq,2018-05-13 16:00:00,82.0,115.0,24.0,1.0,114.0,2.0
2997992,miyun_aq,2018-05-13 16:00:00,85.0,88.0,19.0,1.0,172.0,5.0
2997993,yanqin_aq,2018-05-13 16:00:00,96.0,123.0,28.0,0.7,137.0,3.0
2997994,dingling_aq,2018-05-13 16:00:00,69.0,92.0,33.0,0.8,116.0,2.0
2997995,badaling_aq,2018-05-13 16:00:00,94.0,134.0,69.0,0.5,114.0,3.0
2997996,miyunshuiku_aq,2018-05-13 16:00:00,76.0,87.0,18.0,0.8,166.0,6.0
2997997,donggaocun_aq,2018-05-13 16:00:00,73.0,,21.0,0.6,155.0,14.0
2997998,yongledian_aq,2018-05-13 16:00:00,101.0,105.0,71.0,1.5,67.0,3.0
2997999,yufa_aq,2018-05-13 16:00:00,112.0,143.0,93.0,0.8,22.0,2.0
2998000,liulihe_aq,2018-05-13 16:00:00,85.0,125.0,27.0,0.7,115.0,7.0
2998001,qianmen_aq,2018-05-13 16:00:00,89.0,150.0,107.0,0.9,48.0,5.0
2998002,yongdingmennei_aq,2018-05-13 16:00:00,91.0,163.0,135.0,0.8,27.0,5.0
2998003,xizhimenbei_aq,2018-05-13 16:00:00,121.0,130.0,56.0,0.6,99.0,6.0
2998004,nansanhuan_aq,2018-05-13 16:00:00,83.0,149.0,112.0,0.9,39.0,3.0
2998005,dongsihuan_aq,2018-05-13 16:00:00,92.0,190.0,160.0,1.3,4.0,8.0
2998006,dongsi_aq,2018-05-13 17:00:00,98.0,130.0,92.0,1.0,47.0,3.0
2998007,tiantan_aq,2018-05-13 17:00:00,92.0,145.0,100.0,1.0,26.0,4.0
2998008,guanyuan_aq,2018-05-13 17:00:00,119.0,174.0,57.0,0.8,98.0,2.0
2998009,wanshouxigong_aq,2018-05-13 17:00:00,95.0,127.0,43.0,1.1,63.0,2.0
2998010,aotizhongxin_aq,2018-05-13 17:00:00,95.0,125.0,109.0,1.2,31.0,2.0
2998011,nongzhanguan_aq,2018-05-13 17:00:00,89.0,128.0,77.0,1.3,43.0,3.0
2998012,wanliu_aq,2018-05-13 17:00:00,101.0,157.0,48.0,1.1,109.0,3.0
2998013,beibuxinqu_aq,2018-05-13 17:00:00,100.0,174.0,67.0,1.3,46.0,2.0
2998014,zhiwuyuan_aq,2018-05-13 17:00:00,,,,,,
2998015,fengtaihuayuan_aq,2018-05-13 17:00:00,131.0,159.0,86.0,1.0,69.0,4.0
2998016,yungang_aq,2018-05-13 17:00:00,83.0,107.0,51.0,0.8,77.0,2.0
2998017,gucheng_aq,2018-05-13 17:00:00,103.0,136.0,73.0,0.8,64.0,2.0
2998018,fangshan_aq,2018-05-13 17:00:00,102.0,199.0,62.0,0.9,93.0,6.0
2998019,daxing_aq,2018-05-13 17:00:00,93.0,191.0,103.0,1.1,35.0,2.0
2998020,yizhuang_aq,2018-05-13 17:00:00,,,54.0,1.4,76.0,4.0
2998021,tongzhou_aq,2018-05-13 17:00:00,97.0,119.0,41.0,1.1,72.0,4.0
2998022,shunyi_aq,2018-05-13 17:00:00,83.0,87.0,30.0,1.1,110.0,7.0
2998023,pingchang_aq,2018-05-13 17:00:00,97.0,107.0,29.0,0.9,102.0,2.0
2998024,mentougou_aq,2018-05-13 17:00:00,101.0,152.0,127.0,1.0,14.0,3.0
2998025,pinggu_aq,2018-05-13 17:00:00,70.0,,18.0,0.8,164.0,5.0
2998026,huairou_aq,2018-05-13 17:00:00,84.0,86.0,21.0,0.9,100.0,2.0
2998027,miyun_aq,2018-05-13 17:00:00,81.0,,17.0,1.0,160.0,5.0
2998028,yanqin_aq,2018-05-13 17:00:00,108.0,121.0,23.0,0.8,133.0,3.0
2998029,dingling_aq,2018-05-13 17:00:00,81.0,87.0,32.0,0.9,117.0,2.0
2998030,badaling_aq,2018-05-13 17:00:00,96.0,163.0,78.0,0.5,90.0,3.0
2998031,miyunshuiku_aq,2018-05-13 17:00:00,78.0,93.0,21.0,0.8,141.0,4.0
2998032,donggaocun_aq,2018-05-13 17:00:00,80.0,,22.0,0.7,154.0,14.0
2998033,yongledian_aq,2018-05-13 17:00:00,102.0,102.0,78.0,2.2,47.0,4.0
2998034,yufa_aq,2018-05-13 17:00:00,120.0,147.0,113.0,0.9,8.0,2.0
2998035,liulihe_aq,2018-05-13 17:00:00,85.0,123.0,19.0,0.7,115.0,6.0
2998036,qianmen_aq,2018-05-13 17:00:00,96.0,149.0,115.0,0.9,34.0,5.0
2998037,yongdingmennei_aq,2018-05-13 17:00:00,103.0,147.0,100.0,0.8,39.0,5.0
2998038,xizhimenbei_aq,2018-05-13 17:00:00,136.0,142.0,74.0,0.6,72.0,6.0
2998039,nansanhuan_aq,2018-05-13 17:00:00,95.0,161.0,111.0,1.0,39.0,4.0
2998040,dongsihuan_aq,2018-05-13 17:00:00,105.0,209.0,129.0,1.4,16.0,9.0
2998062,dongsi_aq,2018-05-13 18:00:00,96.0,118.0,71.0,1.2,35.0,7.0
2998063,tiantan_aq,2018-05-13 18:00:00,89.0,130.0,90.0,1.2,22.0,2.0
2998064,guanyuan_aq,2018-05-13 18:00:00,115.0,154.0,61.0,0.9,74.0,3.0
2998065,wanshouxigong_aq,2018-05-13 18:00:00,102.0,153.0,36.0,1.6,60.0,3.0
2998066,aotizhongxin_aq,2018-05-13 18:00:00,100.0,117.0,83.0,1.3,37.0,3.0
2998067,nongzhanguan_aq,2018-05-13 18:00:00,96.0,121.0,78.0,1.4,33.0,8.0
2998068,wanliu_aq,2018-05-13 18:00:00,114.0,145.0,63.0,1.1,76.0,4.0
2998069,beibuxinqu_aq,2018-05-13 18:00:00,100.0,154.0,66.0,1.3,39.0,2.0
2998070,zhiwuyuan_aq,2018-05-13 18:00:00,,,,,,
2998071,fengtaihuayuan_aq,2018-05-13 18:00:00,127.0,173.0,95.0,1.2,41.0,3.0
2998072,yungang_aq,2018-05-13 18:00:00,101.0,128.0,70.0,0.8,53.0,2.0
2998073,gucheng_aq,2018-05-13 18:00:00,117.0,152.0,125.0,0.9,13.0,2.0
2998074,fangshan_aq,2018-05-13 18:00:00,109.0,203.0,59.0,0.9,71.0,4.0
2998075,daxing_aq,2018-05-13 18:00:00,95.0,167.0,79.0,1.3,34.0,2.0
2998076,yizhuang_aq,2018-05-13 18:00:00,,,82.0,1.4,39.0,5.0
2998077,tongzhou_aq,2018-05-13 18:00:00,85.0,101.0,38.0,0.8,77.0,5.0
2998078,shunyi_aq,2018-05-13 18:00:00,84.0,89.0,29.0,1.1,110.0,9.0
2998079,pingchang_aq,2018-05-13 18:00:00,93.0,105.0,30.0,0.9,85.0,4.0
2998080,mentougou_aq,2018-05-13 18:00:00,99.0,133.0,66.0,0.8,65.0,2.0
2998081,pinggu_aq,2018-05-13 18:00:00,70.0,70.0,18.0,0.8,165.0,7.0
2998082,huairou_aq,2018-05-13 18:00:00,81.0,82.0,12.0,0.8,90.0,2.0
2998083,miyun_aq,2018-05-13 18:00:00,86.0,,22.0,0.9,130.0,4.0
2998084,yanqin_aq,2018-05-13 18:00:00,110.0,,20.0,0.8,120.0,3.0
2998085,dingling_aq,2018-05-13 18:00:00,94.0,96.0,29.0,0.9,128.0,3.0
2998086,badaling_aq,2018-05-13 18:00:00,110.0,181.0,49.0,0.7,83.0,2.0
2998087,miyunshuiku_aq,2018-05-13 18:00:00,88.0,99.0,21.0,0.8,131.0,5.0
2998088,donggaocun_aq,2018-05-13 18:00:00,90.0,,17.0,0.9,146.0,16.0
2998089,yongledian_aq,2018-05-13 18:00:00,118.0,,79.0,1.8,33.0,6.0
2998090,yufa_aq,2018-05-13 18:00:00,126.0,143.0,106.0,1.0,2.0,2.0
2998091,liulihe_aq,2018-05-13 18:00:00,85.0,112.0,44.0,0.7,82.0,3.0
2998092,qianmen_aq,2018-05-13 18:00:00,105.0,130.0,105.0,1.3,27.0,5.0
2998093,yongdingmennei_aq,2018-05-13 18:00:00,109.0,134.0,84.0,1.3,29.0,5.0
2998094,xizhimenbei_aq,2018-05-13 18:00:00,121.0,139.0,80.0,0.8,47.0,4.0
2998095,nansanhuan_aq,2018-05-13 18:00:00,105.0,186.0,102.0,1.4,29.0,6.0
2998096,dongsihuan_aq,2018-05-13 18:00:00,118.0,160.0,119.0,1.6,13.0,9.0
2998118,dongsi_aq,2018-05-13 19:00:00,108.0,110.0,68.0,1.2,28.0,8.0
2998119,tiantan_aq,2018-05-13 19:00:00,94.0,127.0,78.0,1.5,21.0,3.0
2998120,guanyuan_aq,2018-05-13 19:00:00,107.0,,82.0,1.3,35.0,4.0
2998121,wanshouxigong_aq,2018-05-13 19:00:00,106.0,131.0,44.0,1.8,46.0,4.0
2998122,aotizhongxin_aq,2018-05-13 19:00:00,103.0,113.0,74.0,1.5,33.0,3.0
2998123,nongzhanguan_aq,2018-05-13 19:00:00,95.0,104.0,68.0,1.3,35.0,9.0
2998124,wanliu_aq,2018-05-13 19:00:00,113.0,134.0,64.0,1.1,65.0,3.0
2998125,beibuxinqu_aq,2018-05-13 19:00:00,95.0,143.0,73.0,1.2,25.0,2.0
2998126,zhiwuyuan_aq,2018-05-13 19:00:00,,,,,,
2998127,fengtaihuayuan_aq,2018-05-13 19:00:00,136.0,,73.0,1.9,42.0,5.0
2998128,yungang_aq,2018-05-13 19:00:00,111.0,131.0,72.0,0.8,40.0,2.0
2998129,gucheng_aq,2018-05-13 19:00:00,124.0,161.0,139.0,0.7,2.0,2.0
2998130,fangshan_aq,2018-05-13 19:00:00,112.0,193.0,74.0,0.9,54.0,2.0
2998131,daxing_aq,2018-05-13 19:00:00,97.0,133.0,72.0,2.2,39.0,3.0
2998132,yizhuang_aq,2018-05-13 19:00:00,,,83.0,1.6,28.0,4.0
2998133,tongzhou_aq,2018-05-13 19:00:00,95.0,113.0,33.0,0.9,79.0,4.0
2998134,shunyi_aq,2018-05-13 19:00:00,89.0,95.0,35.0,1.2,100.0,13.0
2998135,pingchang_aq,2018-05-13 19:00:00,99.0,,22.0,0.8,103.0,3.0
2998136,mentougou_aq,2018-05-13 19:00:00,109.0,135.0,75.0,0.9,50.0,2.0
2998137,pinggu_aq,2018-05-13 19:00:00,78.0,78.0,18.0,1.0,163.0,9.0
2998138,huairou_aq,2018-05-13 19:00:00,80.0,87.0,11.0,0.8,84.0,2.0
2998139,miyun_aq,2018-05-13 19:00:00,94.0,,24.0,1.0,118.0,3.0
2998140,yanqin_aq,2018-05-13 19:00:00,106.0,,18.0,0.8,116.0,2.0
2998141,dingling_aq,2018-05-13 19:00:00,95.0,101.0,29.0,0.9,115.0,2.0
2998142,badaling_aq,2018-05-13 19:00:00,118.0,141.0,55.0,0.9,71.0,2.0
2998143,miyunshuiku_aq,2018-05-13 19:00:00,89.0,,19.0,0.9,125.0,4.0
2998144,donggaocun_aq,2018-05-13 19:00:00,95.0,,21.0,1.2,128.0,18.0
2998145,yongledian_aq,2018-05-13 19:00:00,119.0,,74.0,1.0,30.0,4.0
2998146,yufa_aq,2018-05-13 19:00:00,121.0,,92.0,1.2,4.0,2.0
2998147,liulihe_aq,2018-05-13 19:00:00,90.0,145.0,75.0,0.7,45.0,3.0
2998148,qianmen_aq,2018-05-13 19:00:00,110.0,120.0,95.0,1.5,24.0,5.0
2998149,yongdingmennei_aq,2018-05-13 19:00:00,100.0,119.0,105.0,1.3,3.0,7.0
2998150,xizhimenbei_aq,2018-05-13 19:00:00,122.0,126.0,92.0,1.2,28.0,5.0
2998151,nansanhuan_aq,2018-05-13 19:00:00,106.0,178.0,104.0,1.7,21.0,10.0
2998152,dongsihuan_aq,2018-05-13 19:00:00,115.0,144.0,103.0,1.1,19.0,10.0
2998174,dongsi_aq,2018-05-13 20:00:00,105.0,,67.0,1.0,38.0,8.0
2998175,tiantan_aq,2018-05-13 20:00:00,100.0,113.0,54.0,1.3,37.0,2.0
2998176,guanyuan_aq,2018-05-13 20:00:00,115.0,131.0,73.0,1.5,27.0,5.0
2998177,wanshouxigong_aq,2018-05-13 20:00:00,103.0,,46.0,1.6,30.0,4.0
2998178,aotizhongxin_aq,2018-05-13 20:00:00,105.0,,72.0,1.2,,4.0
2998179,nongzhanguan_aq,2018-05-13 20:00:00,100.0,105.0,61.0,1.3,46.0,8.0
2998180,wanliu_aq,2018-05-13 20:00:00,116.0,127.0,64.0,1.1,34.0,2.0
2998181,beibuxinqu_aq,2018-05-13 20:00:00,91.0,125.0,57.0,1.2,13.0,2.0
2998182,zhiwuyuan_aq,2018-05-13 20:00:00,,,,,,
2998183,fengtaihuayuan_aq,2018-05-13 20:00:00,127.0,134.0,69.0,1.9,29.0,8.0
2998184,yungang_aq,2018-05-13 20:00:00,111.0,127.0,87.0,0.9,16.0,2.0
2998185,gucheng_aq,2018-05-13 20:00:00,126.0,185.0,125.0,0.6,10.0,2.0
2998186,fangshan_aq,2018-05-13 20:00:00,104.0,187.0,102.0,1.1,,2.0
2998187,daxing_aq,2018-05-13 20:00:00,97.0,151.0,90.0,1.9,6.0,4.0
2998188,yizhuang_aq,2018-05-13 20:00:00,,,80.0,1.2,30.0,4.0
2998189,tongzhou_aq,2018-05-13 20:00:00,106.0,130.0,31.0,1.0,72.0,5.0
2998190,shunyi_aq,2018-05-13 20:00:00,98.0,114.0,38.0,1.2,84.0,15.0
2998191,pingchang_aq,2018-05-13 20:00:00,102.0,,68.0,0.9,14.0,2.0
2998192,mentougou_aq,2018-05-13 20:00:00,130.0,137.0,54.0,1.1,56.0,2.0
2998193,pinggu_aq,2018-05-13 20:00:00,88.0,89.0,20.0,1.3,,11.0
2998194,huairou_aq,2018-05-13 20:00:00,77.0,96.0,10.0,0.7,,2.0
2998195,miyun_aq,2018-05-13 20:00:00,91.0,,26.0,1.0,103.0,2.0
2998196,yanqin_aq,2018-05-13 20:00:00,112.0,,22.0,0.7,94.0,2.0
2998197,dingling_aq,2018-05-13 20:00:00,95.0,,33.0,0.9,77.0,2.0
2998198,badaling_aq,2018-05-13 20:00:00,123.0,144.0,67.0,1.0,33.0,2.0
2998199,miyunshuiku_aq,2018-05-13 20:00:00,89.0,90.0,19.0,0.9,116.0,5.0
2998200,donggaocun_aq,2018-05-13 20:00:00,107.0,,23.0,1.4,,18.0
2998201,yongledian_aq,2018-05-13 20:00:00,144.0,,60.0,1.1,50.0,4.0
2998202,yufa_aq,2018-05-13 20:00:00,126.0,,86.0,1.2,6.0,3.0
2998203,liulihe_aq,2018-05-13 20:00:00,105.0,231.0,78.0,0.7,15.0,2.0
2998204,qianmen_aq,2018-05-13 20:00:00,103.0,119.0,83.0,1.5,,6.0
2998205,yongdingmennei_aq,2018-05-13 20:00:00,108.0,116.0,63.0,1.1,,7.0
2998206,xizhimenbei_aq,2018-05-13 20:00:00,124.0,133.0,94.0,1.2,,5.0
2998207,nansanhuan_aq,2018-05-13 20:00:00,110.0,164.0,107.0,1.6,10.0,8.0
2998208,dongsihuan_aq,2018-05-13 20:00:00,120.0,127.0,110.0,1.1,9.0,11.0
2998250,dongsi_aq,2018-05-13 22:00:00,113.0,,65.0,1.2,35.0,7.0
2998251,tiantan_aq,2018-05-13 22:00:00,115.0,140.0,57.0,1.3,22.0,2.0
2998252,guanyuan_aq,2018-05-13 22:00:00,129.0,,81.0,1.1,15.0,2.0
2998253,wanshouxigong_aq,2018-05-13 22:00:00,110.0,157.0,55.0,1.3,26.0,2.0
2998254,aotizhongxin_aq,2018-05-13 22:00:00,111.0,118.0,69.0,1.0,29.0,3.0
2998255,nongzhanguan_aq,2018-05-13 22:00:00,110.0,121.0,70.0,1.2,20.0,4.0
2998256,wanliu_aq,2018-05-13 22:00:00,107.0,,72.0,1.0,27.0,3.0
2998257,beibuxinqu_aq,2018-05-13 22:00:00,96.0,119.0,63.0,1.2,4.0,2.0
2998258,zhiwuyuan_aq,2018-05-13 22:00:00,,,,,,
2998259,fengtaihuayuan_aq,2018-05-13 22:00:00,120.0,,76.0,1.3,17.0,4.0
2998260,yungang_aq,2018-05-13 22:00:00,144.0,,52.0,1.0,26.0,2.0
2998261,gucheng_aq,2018-05-13 22:00:00,132.0,,69.0,1.1,21.0,2.0
2998262,fangshan_aq,2018-05-13 22:00:00,112.0,183.0,94.0,1.2,8.0,2.0
2998263,daxing_aq,2018-05-13 22:00:00,109.0,161.0,85.0,1.4,13.0,3.0
2998264,yizhuang_aq,2018-05-13 22:00:00,,,77.0,1.2,15.0,3.0
2998265,tongzhou_aq,2018-05-13 22:00:00,135.0,148.0,39.0,1.6,49.0,9.0
2998266,shunyi_aq,2018-05-13 22:00:00,107.0,120.0,33.0,1.3,72.0,12.0
2998267,pingchang_aq,2018-05-13 22:00:00,112.0,155.0,91.0,1.0,2.0,4.0
2998268,mentougou_aq,2018-05-13 22:00:00,130.0,,45.0,1.1,57.0,2.0
2998269,pinggu_aq,2018-05-13 22:00:00,95.0,96.0,21.0,1.4,125.0,10.0
2998270,huairou_aq,2018-05-13 22:00:00,80.0,102.0,16.0,1.0,69.0,2.0
2998271,miyun_aq,2018-05-13 22:00:00,100.0,,48.0,1.1,77.0,2.0
2998272,yanqin_aq,2018-05-13 22:00:00,115.0,,28.0,0.7,67.0,2.0
2998273,dingling_aq,2018-05-13 22:00:00,85.0,,29.0,0.9,36.0,2.0
2998274,badaling_aq,2018-05-13 22:00:00,121.0,149.0,97.0,1.0,2.0,3.0
2998275,miyunshuiku_aq,2018-05-13 22:00:00,79.0,84.0,15.0,1.0,100.0,3.0
2998276,donggaocun_aq,2018-05-13 22:00:00,126.0,,24.0,1.6,108.0,15.0
2998277,yongledian_aq,2018-05-13 22:00:00,153.0,,55.0,1.2,27.0,3.0
2998278,yufa_aq,2018-05-13 22:00:00,123.0,136.0,74.0,1.6,2.0,2.0
2998279,liulihe_aq,2018-05-13 22:00:00,97.0,162.0,51.0,0.7,17.0,2.0
2998280,qianmen_aq,2018-05-13 22:00:00,127.0,150.0,113.0,1.4,9.0,6.0
2998281,yongdingmennei_aq,2018-05-13 22:00:00,123.0,,73.0,1.1,16.0,5.0
2998282,xizhimenbei_aq,2018-05-13 22:00:00,117.0,,80.0,0.9,25.0,4.0
2998283,nansanhuan_aq,2018-05-13 22:00:00,131.0,140.0,81.0,1.2,20.0,5.0
2998284,dongsihuan_aq,2018-05-13 22:00:00,150.0,,106.0,1.2,2.0,10.0
2998306,dongsi_aq,2018-05-13 23:00:00,124.0,,59.0,1.3,40.0,10.0
2998307,tiantan_aq,2018-05-13 23:00:00,120.0,132.0,63.0,1.3,19.0,2.0
2998308,guanyuan_aq,2018-05-13 23:00:00,136.0,,68.0,1.1,32.0,4.0
2998309,wanshouxigong_aq,2018-05-13 23:00:00,107.0,129.0,67.0,1.4,18.0,3.0
2998310,aotizhongxin_aq,2018-05-13 23:00:00,130.0,140.0,72.0,1.2,25.0,5.0
2998311,nongzhanguan_aq,2018-05-13 23:00:00,126.0,131.0,72.0,1.4,16.0,7.0
2998312,wanliu_aq,2018-05-13 23:00:00,116.0,123.0,76.0,1.1,26.0,4.0
2998313,beibuxinqu_aq,2018-05-13 23:00:00,101.0,133.0,59.0,1.3,10.0,2.0
2998314,zhiwuyuan_aq,2018-05-13 23:00:00,,,,,,
2998315,fengtaihuayuan_aq,2018-05-13 23:00:00,125.0,,76.0,1.2,21.0,4.0
2998316,yungang_aq,2018-05-13 23:00:00,143.0,,48.0,1.0,36.0,2.0
2998317,gucheng_aq,2018-05-13 23:00:00,118.0,,51.0,1.1,52.0,2.0
2998318,fangshan_aq,2018-05-13 23:00:00,116.0,174.0,80.0,1.2,17.0,2.0
2998319,daxing_aq,2018-05-13 23:00:00,125.0,170.0,70.0,1.5,22.0,3.0
2998320,yizhuang_aq,2018-05-13 23:00:00,,,56.0,1.6,35.0,6.0
2998321,tongzhou_aq,2018-05-13 23:00:00,138.0,158.0,42.0,1.7,53.0,15.0
2998322,shunyi_aq,2018-05-13 23:00:00,120.0,132.0,37.0,1.7,71.0,15.0
2998323,pingchang_aq,2018-05-13 23:00:00,112.0,120.0,86.0,1.1,2.0,3.0
2998324,mentougou_aq,2018-05-13 23:00:00,110.0,,34.0,0.9,74.0,2.0
2998325,pinggu_aq,2018-05-13 23:00:00,97.0,103.0,25.0,1.4,113.0,10.0
2998326,huairou_aq,2018-05-13 23:00:00,83.0,109.0,17.0,1.0,66.0,2.0
2998327,miyun_aq,2018-05-13 23:00:00,107.0,,72.0,1.2,47.0,2.0
2998328,yanqin_aq,2018-05-13 23:00:00,126.0,,39.0,0.8,55.0,2.0
2998329,dingling_aq,2018-05-13 23:00:00,88.0,,30.0,0.9,31.0,2.0
2998330,badaling_aq,2018-05-13 23:00:00,137.0,198.0,83.0,1.0,5.0,2.0
2998331,miyunshuiku_aq,2018-05-13 23:00:00,85.0,94.0,13.0,1.0,110.0,4.0
2998332,donggaocun_aq,2018-05-13 23:00:00,120.0,,26.0,1.7,99.0,18.0
2998333,yongledian_aq,2018-05-13 23:00:00,147.0,,51.0,1.2,24.0,4.0
2998334,yufa_aq,2018-05-13 23:00:00,135.0,148.0,62.0,1.4,14.0,3.0
2998335,liulihe_aq,2018-05-13 23:00:00,105.0,168.0,52.0,0.8,22.0,2.0
2998336,qianmen_aq,2018-05-13 23:00:00,115.0,129.0,82.0,1.4,30.0,7.0
2998337,yongdingmennei_aq,2018-05-13 23:00:00,135.0,145.0,89.0,1.3,9.0,4.0
2998338,xizhimenbei_aq,2018-05-13 23:00:00,126.0,137.0,72.0,1.0,34.0,5.0
2998339,nansanhuan_aq,2018-05-13 23:00:00,145.0,194.0,98.0,1.5,9.0,8.0
2998340,dongsihuan_aq,2018-05-13 23:00:00,172.0,,102.0,1.6,5.0,14.0
2998362,dongsi_aq,2018-05-14 00:00:00,141.0,,61.0,1.7,44.0,16.0
2998363,tiantan_aq,2018-05-14 00:00:00,136.0,154.0,70.0,1.4,26.0,3.0
2998364,guanyuan_aq,2018-05-14 00:00:00,157.0,182.0,73.0,1.3,34.0,8.0
2998365,wanshouxigong_aq,2018-05-14 00:00:00,115.0,159.0,64.0,1.4,35.0,5.0
2998366,aotizhongxin_aq,2018-05-14 00:00:00,149.0,,65.0,1.6,40.0,8.0
2998367,nongzhanguan_aq,2018-05-14 00:00:00,138.0,145.0,57.0,1.8,41.0,15.0
2998368,wanliu_aq,2018-05-14 00:00:00,123.0,132.0,81.0,1.2,30.0,7.0
2998369,beibuxinqu_aq,2018-05-14 00:00:00,110.0,157.0,62.0,1.3,20.0,2.0
2998370,zhiwuyuan_aq,2018-05-14 00:00:00,,,,,,
2998371,fengtaihuayuan_aq,2018-05-14 00:00:00,131.0,143.0,81.0,1.3,24.0,6.0
2998372,yungang_aq,2018-05-14 00:00:00,140.0,,43.0,1.0,53.0,4.0
2998373,gucheng_aq,2018-05-14 00:00:00,127.0,,48.0,1.2,63.0,3.0
2998374,fangshan_aq,2018-05-14 00:00:00,104.0,153.0,67.0,1.2,37.0,3.0
2998375,daxing_aq,2018-05-14 00:00:00,138.0,184.0,57.0,1.7,42.0,6.0
2998376,yizhuang_aq,2018-05-14 00:00:00,,,49.0,1.8,55.0,12.0
2998377,tongzhou_aq,2018-05-14 00:00:00,148.0,186.0,44.0,1.8,57.0,21.0
2998378,shunyi_aq,2018-05-14 00:00:00,134.0,153.0,43.0,2.1,73.0,21.0
2998379,pingchang_aq,2018-05-14 00:00:00,122.0,126.0,74.0,1.0,17.0,4.0
2998380,mentougou_aq,2018-05-14 00:00:00,108.0,110.0,30.0,0.9,85.0,2.0
2998381,pinggu_aq,2018-05-14 00:00:00,106.0,128.0,34.0,1.6,105.0,15.0
