time,station_id,temperature,pressure,humidity,wind_speed,wind_direction
2018-05-11 17:00:00,beijing_grid_283,16.53,1000.4483949,62.0,7.7,100.65
2018-05-11 18:00:00,beijing_grid_283,16.0,1000.09279687,64.0,8.57,96.04
2018-05-11 19:00:00,beijing_grid_283,16.0,999.798095278,67.0,8.1,92.34
2018-05-11 20:00:00,beijing_grid_283,15.6,999.574019058,69.0,6.89,88.73
2018-05-11 21:00:00,beijing_grid_283,15.7,999.400921875,70.0,5.82,86.39
2018-05-11 22:00:00,beijing_grid_283,16.0,999.260915123,70.0,5.5,88.28
2018-05-11 23:00:00,beijing_grid_283,16.1,999.14314114,67.0,5.7,94.41
2018-05-12 00:00:00,beijing_grid_283,16.0,999.0385,63.0,6.01,103.39
2018-05-12 01:00:00,beijing_grid_283,18.1,998.90811923,58.0,6.2,115.35
2018-05-12 02:00:00,beijing_grid_283,19.1,998.594036172,53.0,6.58,129.84
2018-05-12 03:00:00,beijing_grid_283,20.2,997.908515625,47.0,7.53,143.85
2018-05-12 04:00:00,beijing_grid_283,21.2,996.754907727,41.0,8.99,153.92
2018-05-12 05:00:00,beijing_grid_283,22.3,995.400903986,36.0,9.93,159.26
2018-05-12 06:00:00,beijing_grid_283,23.4,994.20528125,34.0,9.16,160.72
2018-05-12 07:00:00,beijing_grid_283,24.5,993.43954095,35.0,6.14,157.44
2018-05-12 08:00:00,beijing_grid_283,25.7,993.026082838,39.0,2.63,148.93
2018-05-12 09:00:00,beijing_grid_283,28.0,992.80003125,42.0,0.9,187.85
2018-05-12 10:00:00,beijing_grid_283,27.8,992.640941784,44.0,3.78,213.69
2018-05-12 11:00:00,beijing_grid_283,27.4,992.606095101,45.0,7.98,210.17
2018-05-12 12:00:00,beijing_grid_283,26.69,992.797203125,46.0,10.45,209.57
2018-05-12 13:00:00,beijing_grid_283,26.1,993.264215641,46.0,9.1,213.11
2018-05-12 14:00:00,beijing_grid_283,25.48,993.850033865,47.0,5.31,218.93
2018-05-12 15:00:00,beijing_grid_283,24.7,994.345796875,49.0,1.24,193.07
2018-05-12 16:00:00,beijing_grid_283,23.6,994.597325283,54.0,3.96,100.53
2018-05-12 17:00:00,beijing_grid_283,22.16,994.669165851,60.0,7.89,101.98
2018-05-12 18:00:00,beijing_grid_283,20.44,994.680546875,66.0,9.68,103.15
2018-05-12 19:00:00,beijing_grid_283,18.63,994.730388318,72.0,7.98,98.36
2018-05-12 20:00:00,beijing_grid_283,18.01,994.836376805,76.0,4.65,80.43
2018-05-12 21:00:00,beijing_grid_283,18.02,994.995890625,75.0,2.85,33.22
2018-05-12 22:00:00,beijing_grid_283,18.84,995.198301999,69.0,2.77,9.19
2018-05-12 23:00:00,beijing_grid_283,21.27,995.400958873,59.0,2.1,24.31
2018-05-13 00:00:00,beijing_grid_283,23.75,995.553203125,49.0,2.01,81.58
2018-05-13 01:00:00,beijing_grid_283,25.99,995.602790838,40.0,3.58,120.25
2018-05-13 02:00:00,beijing_grid_283,27.79,995.491134924,34.0,5.74,136.9
2018-05-13 03:00:00,beijing_grid_283,29.07,995.1580625,29.0,8.01,147.07
2018-05-13 04:00:00,beijing_grid_283,29.82,994.569855829,25.0,10.22,155.06
2018-05-13 05:00:00,beijing_grid_283,30.0,993.79861775,23.0,12.39,161.74
2018-05-13 06:00:00,beijing_grid_283,30.0,992.94290625,22.0,14.52,167.24
2018-05-13 07:00:00,beijing_grid_283,30.0,992.10209719,22.0,16.42,171.48
2018-05-13 08:00:00,beijing_grid_283,30.0,991.37883794,22.0,17.31,174.21
2018-05-13 09:00:00,beijing_grid_283,30.0,990.87659375,22.0,16.21,175.24
2018-05-13 10:00:00,beijing_grid_283,30.0,990.678436547,22.0,12.67,173.81
2018-05-13 11:00:00,beijing_grid_283,30.0,990.78586498,22.0,8.25,168.32
2018-05-13 12:00:00,beijing_grid_283,28.31,991.179984375,23.0,5.09,156.1
2018-05-13 13:00:00,beijing_grid_283,28.31,991.179984375,23.0,5.09,156.1
2018-05-13 14:00:00,beijing_grid_283,28.31,991.179984375,23.0,5.09,156.1
2018-05-13 15:00:00,beijing_grid_283,28.31,991.179984375,23.0,5.09,156.1
2018-05-13 16:00:00,beijing_grid_283,28.31,991.179984375,23.0,5.09,156.1
2018-05-13 17:00:00,beijing_grid_283,28.31,991.179984375,23.0,5.09,156.1
2018-05-13 18:00:00,beijing_grid_283,28.31,991.179984375,23.0,5.09,156.1
2018-05-13 19:00:00,beijing_grid_283,28.31,991.179984375,23.0,5.09,156.1
2018-05-13 20:00:00,beijing_grid_283,28.31,991.179984375,23.0,5.09,156.1
2018-05-13 21:00:00,beijing_grid_283,28.31,991.179984375,23.0,5.09,156.1
2018-05-13 22:00:00,beijing_grid_283,28.31,991.179984375,23.0,5.09,156.1
2018-05-13 23:00:00,beijing_grid_283,28.31,991.179984375,23.0,5.09,156.1
2018-05-11 00:00:00,beijing_grid_301,19.0,1008.003,38.0,10.77,193.73
2018-05-11 01:00:00,beijing_grid_301,20.0,1007.9602,36.0,11.75,191.86
2018-05-11 02:00:00,beijing_grid_301,21.0,1007.7997,35.0,13.06,188.01
2018-05-11 03:00:00,beijing_grid_301,21.0,1007.3082,33.0,13.95,184.33
2018-05-11 04:00:00,beijing_grid_301,20.0,1006.3991,30.0,16.48,185.65
2018-05-11 05:00:00,beijing_grid_301,21.0,1005.6587,27.0,15.82,178.06
2018-05-11 06:00:00,beijing_grid_301,22.0,1004.9324,26.0,14.91,173.52
2018-05-11 07:00:00,beijing_grid_301,23.0,1004.6332,26.0,14.06,180.56
2018-05-11 08:00:00,beijing_grid_301,24.0,1004.1422,28.0,13.14,194.75
2018-05-11 09:00:00,beijing_grid_301,23.0,1003.8766,30.0,12.64,206.35
2018-05-11 10:00:00,beijing_grid_301,22.0,1004.983,41.0,10.56,213.34
2018-05-11 11:00:00,beijing_grid_301,21.0,1004.809,42.0,9.1,213.03
2018-05-11 12:00:00,beijing_grid_301,21.0,1005.0249,46.0,7.68,212.17
2018-05-11 13:00:00,beijing_grid_301,21.17,1005.38927953,51.0,5.54,217.47
2018-05-11 14:00:00,beijing_grid_301,20.33,1005.83304759,57.0,3.28,228.0
2018-05-11 15:00:00,beijing_grid_301,20.5,1006.09739375,62.0,0.93,213.42
2018-05-11 16:00:00,beijing_grid_301,19.67,1005.99726801,65.0,2.91,103.65
2018-05-11 17:00:00,beijing_grid_301,19.83,1005.64249959,67.0,6.61,100.99
2018-05-11 18:00:00,beijing_grid_301,19.0,1005.2166375,70.0,9.13,99.46
2018-05-11 19:00:00,beijing_grid_301,17.0,1004.87048917,73.0,9.41,94.3
2018-05-11 20:00:00,beijing_grid_301,16.0,1004.62389561,76.0,8.58,85.58
2018-05-11 21:00:00,beijing_grid_301,16.4,1004.46395625,78.0,8.11,76.81
2018-05-11 22:00:00,beijing_grid_301,20.2,1004.37425264,76.0,8.66,74.86
2018-05-11 23:00:00,beijing_grid_301,22.0,1004.32429482,71.0,9.26,78.24
2018-05-12 00:00:00,beijing_grid_301,23.6,1004.280075,65.0,8.75,84.32
2018-05-12 01:00:00,beijing_grid_301,25.5,1004.18227552,59.0,6.41,96.48
2018-05-12 02:00:00,beijing_grid_301,27.0,1003.87033944,53.0,4.19,136.86
2018-05-12 03:00:00,beijing_grid_301,28.1,1003.1584,47.0,6.39,185.16
2018-05-12 04:00:00,beijing_grid_301,28.6,1001.95500616,40.0,10.83,196.03
2018-05-12 05:00:00,beijing_grid_301,28.9,1000.54636986,35.0,13.74,199.2
2018-05-12 06:00:00,beijing_grid_301,29.0,999.31311875,31.0,12.69,206.08
2018-05-12 07:00:00,beijing_grid_301,29.0,998.544848896,30.0,7.7,235.67
2018-05-12 08:00:00,beijing_grid_301,28.8,998.16702996,32.0,7.43,303.0
2018-05-12 09:00:00,beijing_grid_301,28.7,998.0141,37.0,9.34,332.38
2018-05-12 10:00:00,beijing_grid_301,28.2,997.959466768,46.0,4.72,355.25
2018-05-12 11:00:00,beijing_grid_301,26.5,998.032416782,55.0,4.58,129.35
2018-05-12 12:00:00,beijing_grid_301,23.44,998.30120625,62.0,10.17,151.5
2018-05-12 13:00:00,beijing_grid_301,21.88,998.788633568,64.0,9.53,167.78
2018-05-12 14:00:00,beijing_grid_301,20.54,999.335665876,63.0,6.44,198.4
2018-05-12 15:00:00,beijing_grid_301,18.96,999.7378125,64.0,4.42,227.65
2018-05-12 16:00:00,beijing_grid_301,17.49,999.851441438,68.0,2.7,159.47
2018-05-12 17:00:00,beijing_grid_301,16.93,999.776355364,74.0,8.26,114.39
2018-05-12 18:00:00,beijing_grid_301,16.63,999.673215625,80.0,12.42,105.34
2018-05-12 19:00:00,beijing_grid_301,16.56,999.673547093,84.0,11.16,92.79
2018-05-12 20:00:00,beijing_grid_301,16.6,999.792328756,85.0,7.92,64.34
2018-05-12 21:00:00,beijing_grid_301,16.72,1000.01540313,84.0,7.36,27.68
2018-05-12 22:00:00,beijing_grid_301,16.86,1000.31890815,81.0,7.54,19.85
2018-05-12 23:00:00,beijing_grid_301,18.4,1000.64016353,75.0,6.71,33.74
2018-05-13 00:00:00,beijing_grid_301,17.0,1000.90678438,68.0,5.98,60.79
2018-05-13 01:00:00,beijing_grid_301,20.74,1001.04823674,59.0,5.67,90.85
2018-05-13 02:00:00,beijing_grid_301,21.74,1001.00139029,50.0,5.94,121.61
2018-05-13 03:00:00,beijing_grid_301,22.67,1000.70496562,41.0,7.02,148.31
2018-05-13 04:00:00,beijing_grid_301,23.58,1000.12464641,35.0,8.69,167.64
2018-05-13 05:00:00,beijing_grid_301,24.48,999.333968603,30.0,10.52,181.13
2018-05-13 06:00:00,beijing_grid_301,25.37,998.43343125,26.0,12.12,190.99
2018-05-13 07:00:00,beijing_grid_301,26.56,997.526432608,23.0,13.2,198.42
2018-05-13 08:00:00,beijing_grid_301,31.0,996.727967821,21.0,13.5,202.71
2018-05-13 09:00:00,beijing_grid_301,29.6,996.15593125,20.0,12.67,202.13
2018-05-13 10:00:00,beijing_grid_301,31.0,995.906377672,21.0,10.84,193.69
2018-05-13 11:00:00,beijing_grid_301,30.47,995.988003516,22.0,9.29,178.45
2018-05-13 12:00:00,beijing_grid_301,29.52,996.387665625,24.0,8.78,165.78
2018-05-13 13:00:00,beijing_grid_301,29.52,996.387665625,24.0,8.78,165.78
2018-05-13 14:00:00,beijing_grid_301,29.52,996.387665625,24.0,8.78,165.78
2018-05-13 15:00:00,beijing_grid_301,29.52,996.387665625,24.0,8.78,165.78
2018-05-13 16:00:00,beijing_grid_301,29.52,996.387665625,24.0,8.78,165.78
2018-05-13 17:00:00,beijing_grid_301,29.52,996.387665625,24.0,8.78,165.78
2018-05-13 18:00:00,beijing_grid_301,29.52,996.387665625,24.0,8.78,165.78
2018-05-13 19:00:00,beijing_grid_301,29.52,996.387665625,24.0,8.78,165.78
2018-05-13 20:00:00,beijing_grid_301,29.52,996.387665625,24.0,8.78,165.78
2018-05-13 21:00:00,beijing_grid_301,29.52,996.387665625,24.0,8.78,165.78
2018-05-13 22:00:00,beijing_grid_301,29.52,996.387665625,24.0,8.78,165.78
2018-05-13 23:00:00,beijing_grid_301,29.52,996.387665625,24.0,8.78,165.78
2018-05-11 00:00:00,beijing_grid_303,20.0,1006.4862,36.0,4.16,152.26
2018-05-11 01:00:00,beijing_grid_303,20.0,1006.498,34.0,5.67,165.3
2018-05-11 02:00:00,beijing_grid_303,21.0,1006.2841,32.0,7.88,171.12
2018-05-11 03:00:00,beijing_grid_303,21.0,1005.7496,30.0,9.8,173.43
2018-05-11 04:00:00,beijing_grid_303,20.0,1004.6006,30.0,13.03,176.16
2018-05-11 05:00:00,beijing_grid_303,21.0,1004.5584,28.0,13.26,167.71
2018-05-11 06:00:00,beijing_grid_303,21.0,1003.5631,27.0,12.69,162.66
2018-05-11 07:00:00,beijing_grid_303,22.0,1003.4731,27.0,11.44,164.72
2018-05-11 08:00:00,beijing_grid_303,23.0,1002.6818,27.0,10.82,181.54
2018-05-11 09:00:00,beijing_grid_303,23.0,1002.3963,28.0,9.57,194.27
2018-05-11 10:00:00,beijing_grid_303,22.0,1003.4482,40.0,8.2,202.26
2018-05-11 11:00:00,beijing_grid_303,21.0,1003.4573,42.0,6.94,199.84
2018-05-11 12:00:00,beijing_grid_303,21.0,1004.2278,43.0,4.98,174.78
2018-05-11 13:00:00,beijing_grid_303,20.17,1003.94576983,49.0,3.92,179.12
2018-05-11 14:00:00,beijing_grid_303,18.33,1004.3850356,54.0,2.9,157.88
2018-05-11 15:00:00,beijing_grid_303,16.5,1004.65549062,58.0,3.31,124.52
2018-05-11 16:00:00,beijing_grid_303,16.67,1004.58472084,62.0,5.55,107.44
2018-05-11 17:00:00,beijing_grid_303,16.83,1004.27372012,64.0,8.13,102.01
2018-05-11 18:00:00,beijing_grid_303,16.0,1003.89183438,67.0,9.7,98.77
2018-05-11 19:00:00,beijing_grid_303,16.0,1003.57739428,70.0,9.48,94.27
2018-05-11 20:00:00,beijing_grid_303,15.0,1003.34466978,72.0,8.32,87.99
2018-05-11 21:00:00,beijing_grid_303,15.0,1003.17691562,74.0,7.38,82.12
2018-05-11 22:00:00,beijing_grid_303,16.0,1003.05706882,72.0,7.31,81.63
2018-05-11 23:00:00,beijing_grid_303,17.0,1002.96679543,69.0,7.57,86.21
2018-05-12 00:00:00,beijing_grid_303,19.0,1002.88744375,64.0,7.39,94.05
2018-05-12 01:00:00,beijing_grid_303,20.8,1002.77114501,59.0,6.38,107.24
2018-05-12 02:00:00,beijing_grid_303,23.1,1002.45316205,53.0,5.54,131.71
2018-05-12 03:00:00,beijing_grid_303,24.4,1001.73954063,46.0,6.44,159.91
2018-05-12 04:00:00,beijing_grid_303,26.0,1000.53418679,40.0,8.82,174.62
2018-05-12 05:00:00,beijing_grid_303,26.8,999.132447805,35.0,10.41,181.26
2018-05-12 06:00:00,beijing_grid_303,27.4,997.92753125,32.0,9.25,188.39
2018-05-12 07:00:00,beijing_grid_303,27.8,997.211032264,32.0,5.01,213.4
2018-05-12 08:00:00,beijing_grid_303,27.9,996.868096267,35.0,4.24,289.34
2018-05-12 09:00:00,beijing_grid_303,28.0,996.68225625,40.0,5.68,308.56
2018-05-12 10:00:00,beijing_grid_303,27.8,996.49863381,44.0,3.72,264.42
2018-05-12 11:00:00,beijing_grid_303,26.5,996.408704974,48.0,7.36,199.23
2018-05-12 12:00:00,beijing_grid_303,25.11,996.565534375,50.0,11.49,187.4
2018-05-12 13:00:00,beijing_grid_303,23.86,997.054240944,52.0,10.37,187.6
2018-05-12 14:00:00,beijing_grid_303,22.63,997.688160803,53.0,6.06,190.59
2018-05-12 15:00:00,beijing_grid_303,20.94,998.212684375,55.0,2.26,162.89
2018-05-12 16:00:00,beijing_grid_303,19.47,998.440857739,61.0,4.96,109.11
2018-05-12 17:00:00,beijing_grid_303,18.24,998.456349614,68.0,9.49,107.65
2018-05-12 18:00:00,beijing_grid_303,17.28,998.410484375,74.0,11.73,107.04
2018-05-12 19:00:00,beijing_grid_303,16.59,998.428333887,79.0,9.64,99.18
2018-05-12 20:00:00,beijing_grid_303,16.6,998.529959956,82.0,5.92,73.94
2018-05-12 21:00:00,beijing_grid_303,16.74,998.709171875,81.0,4.78,29.2
2018-05-12 22:00:00,beijing_grid_303,16.89,998.95048889,76.0,4.81,16.99
2018-05-12 23:00:00,beijing_grid_303,18.3,999.201270055,68.0,3.98,34.36
2018-05-13 00:00:00,beijing_grid_303,17.0,999.399584375,59.0,3.69,73.63
2018-05-13 01:00:00,beijing_grid_303,20.36,999.48413127,50.0,4.46,109.04
2018-05-13 02:00:00,beijing_grid_303,21.25,999.396131815,42.0,5.81,133.64
2018-05-13 03:00:00,beijing_grid_303,22.08,999.0774375,35.0,7.53,150.68
2018-05-13 04:00:00,beijing_grid_303,22.9,998.495641932,30.0,9.47,162.68
2018-05-13 05:00:00,beijing_grid_303,23.72,997.721307197,26.0,11.44,171.51
2018-05-13 06:00:00,beijing_grid_303,24.54,996.8507375,24.0,13.24,178.49
2018-05-13 07:00:00,beijing_grid_303,25.68,995.982172067,23.0,14.65,184.1
2018-05-13 08:00:00,beijing_grid_303,30.0,995.221590207,22.0,15.15,187.65
2018-05-13 09:00:00,beijing_grid_303,28.7,994.67690625,21.0,14.1,188.09
2018-05-13 10:00:00,beijing_grid_303,30.0,994.437191444,21.0,11.31,183.21
2018-05-13 11:00:00,beijing_grid_303,29.93,994.516144707,22.0,8.24,170.71
2018-05-13 12:00:00,beijing_grid_303,29.29,994.908621875,23.0,6.63,153.69
2018-05-13 13:00:00,beijing_grid_303,29.29,994.908621875,23.0,6.63,153.69
2018-05-13 14:00:00,beijing_grid_303,29.29,994.908621875,23.0,6.63,153.69
2018-05-13 15:00:00,beijing_grid_303,29.29,994.908621875,23.0,6.63,153.69
2018-05-13 16:00:00,beijing_grid_303,29.29,994.908621875,23.0,6.63,153.69
2018-05-13 17:00:00,beijing_grid_303,29.29,994.908621875,23.0,6.63,153.69
2018-05-13 18:00:00,beijing_grid_303,29.29,994.908621875,23.0,6.63,153.69
2018-05-13 19:00:00,beijing_grid_303,29.29,994.908621875,23.0,6.63,153.69
2018-05-13 20:00:00,beijing_grid_303,29.29,994.908621875,23.0,6.63,153.69
2018-05-13 21:00:00,beijing_grid_303,29.29,994.908621875,23.0,6.63,153.69
2018-05-13 22:00:00,beijing_grid_303,29.29,994.908621875,23.0,6.63,153.69
2018-05-13 23:00:00,beijing_grid_303,29.29,994.908621875,23.0,6.63,153.69
2018-05-11 00:00:00,beijing_grid_304,20.0,1005.4757,38.0,4.71,83.03
2018-05-11 01:00:00,beijing_grid_304,21.0,1005.4968,35.0,4.35,115.22
2018-05-11 02:00:00,beijing_grid_304,21.0,1005.2907,32.0,5.94,147.19
2018-05-11 03:00:00,beijing_grid_304,21.0,1004.969,28.0,8.12,163.7
2018-05-11 04:00:00,beijing_grid_304,21.0,1003.8929,30.0,12.26,169.88
2018-05-11 05:00:00,beijing_grid_304,21.0,1003.241,30.0,12.46,158.91
2018-05-11 06:00:00,beijing_grid_304,21.0,1002.7861,28.0,11.71,153.38
2018-05-11 07:00:00,beijing_grid_304,22.0,1002.1067,28.0,11.39,157.13
2018-05-11 08:00:00,beijing_grid_304,22.0,1001.6955,27.0,10.24,168.48
2018-05-11 09:00:00,beijing_grid_304,23.0,1001.9517,27.0,8.41,178.55
2018-05-11 10:00:00,beijing_grid_304,21.0,1002.4655,40.0,7.43,189.15
2018-05-11 11:00:00,beijing_grid_304,21.0,1002.6545,41.0,5.9,184.88
2018-05-11 12:00:00,beijing_grid_304,21.0,1002.7849,43.0,4.87,165.96
2018-05-11 13:00:00,beijing_grid_304,20.17,1003.14597418,47.0,4.55,147.85
2018-05-11 14:00:00,beijing_grid_304,18.33,1003.57407591,52.0,4.72,133.06
2018-05-11 15:00:00,beijing_grid_304,16.5,1003.84398437,56.0,5.52,119.98
2018-05-11 16:00:00,beijing_grid_304,16.67,1003.79392862,59.0,7.11,109.45
2018-05-11 17:00:00,beijing_grid_304,16.83,1003.51577445,62.0,8.8,102.79
2018-05-11 18:00:00,beijing_grid_304,16.0,1003.16479687,65.0,9.67,98.37
2018-05-11 19:00:00,beijing_grid_304,16.0,1002.86784259,68.0,9.12,94.44
2018-05-11 20:00:00,beijing_grid_304,15.0,1002.63804505,70.0,7.79,90.39
2018-05-11 21:00:00,beijing_grid_304,15.0,1002.46010938,71.0,6.62,87.58
2018-05-11 22:00:00,beijing_grid_304,16.0,1002.31946548,70.0,6.22,89.16
2018-05-11 23:00:00,beijing_grid_304,17.0,1002.20444234,67.0,6.29,95.12
2018-05-12 00:00:00,beijing_grid_304,19.0,1002.10409375,63.0,6.34,104.15
2018-05-12 01:00:00,beijing_grid_304,20.8,1001.97661726,58.0,6.11,117.0
2018-05-12 02:00:00,beijing_grid_304,23.1,1001.65678569,52.0,6.11,133.92
2018-05-12 03:00:00,beijing_grid_304,24.4,1000.94851563,46.0,6.86,150.11
2018-05-12 04:00:00,beijing_grid_304,26.0,999.753600189,40.0,8.24,160.29
2018-05-12 05:00:00,beijing_grid_304,26.8,998.365338517,35.0,9.02,166.14
2018-05-12 06:00:00,beijing_grid_304,27.4,997.17490625,32.0,7.92,172.04
2018-05-12 07:00:00,beijing_grid_304,27.8,996.47054853,33.0,4.62,188.66
2018-05-12 08:00:00,beijing_grid_304,27.9,996.128788487,37.0,2.97,249.11
2018-05-12 09:00:00,beijing_grid_304,28.0,995.92321875,40.0,4.53,269.15
2018-05-12 10:00:00,beijing_grid_304,27.8,995.694278029,42.0,6.36,238.9
2018-05-12 11:00:00,beijing_grid_304,26.5,995.549789363,43.0,9.81,213.92
2018-05-12 12:00:00,beijing_grid_304,25.2,995.664421875,44.0,11.96,203.05
2018-05-12 13:00:00,beijing_grid_304,23.95,996.140639702,45.0,9.88,198.36
2018-05-12 14:00:00,beijing_grid_304,22.71,996.792087046,47.0,5.32,187.81
2018-05-12 15:00:00,beijing_grid_304,21.01,997.360203125,51.0,3.14,126.37
2018-05-12 16:00:00,beijing_grid_304,19.52,997.651167794,57.0,6.57,102.42
2018-05-12 17:00:00,beijing_grid_304,18.28,997.73012345,64.0,10.01,105.18
2018-05-12 18:00:00,beijing_grid_304,17.3,997.726953125,71.0,11.17,107.09
2018-05-12 19:00:00,beijing_grid_304,16.61,997.751346529,76.0,8.73,102.13
2018-05-12 20:00:00,beijing_grid_304,16.6,997.832220081,79.0,4.84,81.22
2018-05-12 21:00:00,beijing_grid_304,16.75,997.978296875,78.0,3.24,29.67
2018-05-12 22:00:00,beijing_grid_304,16.9,998.186411367,72.0,3.23,11.35
2018-05-12 23:00:00,beijing_grid_304,18.3,998.405843449,63.0,2.43,32.67
2018-05-13 00:00:00,beijing_grid_304,17.0,998.573984375,54.0,2.54,86.93
2018-05-13 01:00:00,beijing_grid_304,20.3,998.629495851,45.0,3.95,120.82
2018-05-13 02:00:00,beijing_grid_304,21.19,998.516121401,37.0,5.71,138.83
2018-05-13 03:00:00,beijing_grid_304,22.02,998.178875,31.0,7.63,150.92
2018-05-13 04:00:00,beijing_grid_304,22.84,997.588076872,27.0,9.66,160.02
2018-05-13 05:00:00,beijing_grid_304,23.67,996.815272221,24.0,11.74,167.19
2018-05-13 06:00:00,beijing_grid_304,24.51,995.9573125,22.0,13.77,173.05
2018-05-13 07:00:00,beijing_grid_304,25.68,995.111477912,22.0,15.51,177.76
2018-05-13 08:00:00,beijing_grid_304,30.0,994.376763673,22.0,16.26,180.7
2018-05-13 09:00:00,beijing_grid_304,28.7,993.85259375,22.0,15.12,181.18
2018-05-13 10:00:00,beijing_grid_304,30.0,993.621888217,22.0,11.74,177.35
2018-05-13 11:00:00,beijing_grid_304,30.0,993.701551561,22.0,7.83,165.48
2018-05-13 12:00:00,beijing_grid_304,29.5,994.091984375,23.0,5.71,143.62
2018-05-13 13:00:00,beijing_grid_304,29.5,994.091984375,23.0,5.71,143.62
2018-05-13 14:00:00,beijing_grid_304,29.5,994.091984375,23.0,5.71,143.62
2018-05-13 15:00:00,beijing_grid_304,29.5,994.091984375,23.0,5.71,143.62
2018-05-13 16:00:00,beijing_grid_304,29.5,994.091984375,23.0,5.71,143.62
2018-05-13 17:00:00,beijing_grid_304,29.5,994.091984375,23.0,5.71,143.62
2018-05-13 18:00:00,beijing_grid_304,29.5,994.091984375,23.0,5.71,143.62
2018-05-13 19:00:00,beijing_grid_304,29.5,994.091984375,23.0,5.71,143.62
2018-05-13 20:00:00,beijing_grid_304,29.5,994.091984375,23.0,5.71,143.62
2018-05-13 21:00:00,beijing_grid_304,29.5,994.091984375,23.0,5.71,143.62
2018-05-13 22:00:00,beijing_grid_304,29.5,994.091984375,23.0,5.71,143.62
2018-05-13 23:00:00,beijing_grid_304,29.5,994.091984375,23.0,5.71,143.62
2018-05-11 00:00:00,beijing_grid_323,20.0,1008.5322,37.0,9.4,184.89
2018-05-11 01:00:00,beijing_grid_323,21.0,1008.2285,36.0,10.8,188.8
2018-05-11 02:00:00,beijing_grid_323,21.0,1008.0085,34.0,12.32,186.92
2018-05-11 03:00:00,beijing_grid_323,21.0,1007.519,32.0,13.71,185.23
2018-05-11 04:00:00,beijing_grid_323,21.0,1006.6425,30.0,15.77,183.41
2018-05-11 05:00:00,beijing_grid_323,21.0,1005.9509,28.0,15.33,172.85
2018-05-11 06:00:00,beijing_grid_323,21.0,1005.3011,27.0,14.65,167.89
2018-05-11 07:00:00,beijing_grid_323,22.0,1004.7665,26.0,13.6,174.74
2018-05-11 08:00:00,beijing_grid_323,22.0,1004.3498,26.0,12.82,188.92
2018-05-11 09:00:00,beijing_grid_323,22.0,1004.0361,28.0,12.16,200.82
2018-05-11 10:00:00,beijing_grid_323,21.0,1005.1533,39.0,9.62,209.68
2018-05-11 11:00:00,beijing_grid_323,21.0,1005.1065,41.0,8.11,206.15
2018-05-11 12:00:00,beijing_grid_323,21.0,1005.2489,44.0,6.23,198.61
2018-05-11 13:00:00,beijing_grid_323,20.17,1005.63818873,49.0,4.39,196.41
2018-05-11 14:00:00,beijing_grid_323,18.33,1006.10661494,56.0,2.61,191.39
2018-05-11 15:00:00,beijing_grid_323,16.5,1006.39754687,62.0,1.97,140.77
2018-05-11 16:00:00,beijing_grid_323,16.67,1006.32688713,66.0,4.86,107.28
2018-05-11 17:00:00,beijing_grid_323,16.83,1006.00051333,68.0,8.62,101.81
2018-05-11 18:00:00,beijing_grid_323,16.0,1005.59679687,71.0,11.11,98.85
2018-05-11 19:00:00,beijing_grid_323,16.0,1005.26256948,75.0,11.12,93.84
2018-05-11 20:00:00,beijing_grid_323,15.0,1005.01850419,78.0,9.87,86.22
2018-05-11 21:00:00,beijing_grid_323,15.0,1004.85373438,79.0,9.0,78.8
2018-05-11 22:00:00,beijing_grid_323,16.0,1004.75389456,77.0,9.33,77.74
2018-05-11 23:00:00,beijing_grid_323,17.0,1004.69062384,72.0,9.89,81.77
2018-05-12 00:00:00,beijing_grid_323,19.0,1004.6320625,66.0,9.39,88.3
2018-05-12 01:00:00,beijing_grid_323,20.8,1004.51986387,60.0,7.08,100.44
2018-05-12 02:00:00,beijing_grid_323,23.1,1004.18973365,54.0,4.84,135.48
2018-05-12 03:00:00,beijing_grid_323,24.4,1003.45089063,47.0,6.48,179.67
2018-05-12 04:00:00,beijing_grid_323,26.0,1002.21281316,40.0,10.39,191.75
2018-05-12 05:00:00,beijing_grid_323,26.8,1000.78601794,34.0,12.91,196.04
2018-05-12 06:00:00,beijing_grid_323,27.4,999.58128125,31.0,11.78,206.1
2018-05-12 07:00:00,beijing_grid_323,27.8,998.900609767,30.0,8.21,244.82
2018-05-12 08:00:00,beijing_grid_323,27.9,998.610931845,33.0,10.18,296.16
2018-05-12 09:00:00,beijing_grid_323,28.0,998.47040625,39.0,11.58,311.06
2018-05-12 10:00:00,beijing_grid_323,27.8,998.305809695,46.0,5.77,292.28
2018-05-12 11:00:00,beijing_grid_323,26.6,998.218390674,53.0,7.21,186.53
2018-05-12 12:00:00,beijing_grid_323,25.19,998.378015625,59.0,13.94,170.63
2018-05-12 13:00:00,beijing_grid_323,24.03,998.880624254,61.0,13.06,169.99
2018-05-12 14:00:00,beijing_grid_323,22.9,999.526449326,62.0,7.59,171.87
2018-05-12 15:00:00,beijing_grid_323,21.28,1000.04179688,64.0,3.09,151.44
2018-05-12 16:00:00,beijing_grid_323,19.85,1000.22757061,69.0,5.65,111.55
2018-05-12 17:00:00,beijing_grid_323,18.64,1000.18306491,76.0,10.79,110.21
2018-05-12 18:00:00,beijing_grid_323,17.68,1000.08217187,83.0,13.54,109.06
2018-05-12 19:00:00,beijing_grid_323,17.0,1000.06837573,87.0,11.19,99.58
